state,county,population,Wordcount,expected Wordcount,relative Wordcount
Georgia,Bleckley County,12583,991,1200.4788792294446,-0.17449609722738604
Georgia,Brantley County,18021,836,1242.0968171208763,-0.32694457591654585
Georgia,Brooks County,16301,2375,1234.2019570184907,0.9243203970745429
Georgia,Bryan County,44738,1056,1386.5842010777058,-0.23841624678888101
Georgia,Bulloch County,81099,1020,1528.4005913925782,-0.33263569397690235
Georgia,Burke County,24596,1204,1272.2033302538723,-0.05361040065840899
Georgia,Butts County,25434,1591,1280.7739133642003,0.24221768057481033
Georgia,Calhoun County,5573,1128,1056.298727184118,0.06787973039314676
Georgia,Camden County,54768,3529,1460.657448666988,1.416035329310513
Georgia,Candler County,10981,725,1162.4098659369445,-0.37629572731161937
Georgia,Carroll County,119148,1376,1742.783014544042,-0.21045822198353373
Georgia,Catoosa County,67872,845,1497.0761545073765,-0.4355664556837102
Georgia,Charlton County,12518,857,1197.45064835935,-0.28431288489910456
Georgia,Chatham County,295291,1063,2407.7353067825848,-0.5585062872129127
Georgia,Chattahoochee County,9565,723,1139.03524705687,-0.3652523028868993
Georgia,Chattooga County,24965,1992,1279.408413051982,0.5569695960089529
Georgia,Cherokee County,266620,1932,2340.6154352944523,-0.17457606624859667
Georgia,Clarke County,128671,1249,1802.0765507426474,-0.30691068618295986
Georgia,Clay County,2848,957,981.9700677990713,-0.025428542699919295
Georgia,Clayton County,297595,1987,2412.2809306428544,-0.17629825997485304
Georgia,Clinch County,6749,938,1097.611173171214,-0.1454168626127101
Georgia,Cobb County,766149,3655,3387.786653426793,0.07887549421180853
Georgia,Coffee County,43092,994,1378.9461621788976,-0.279159674784284
Georgia,Colquitt County,45898,884,1388.8964486584057,-0.36352346436345684
Georgia,Columbia County,156010,3570,1894.9217383348484,0.8839828198588914
Georgia,Cook County,17229,762,1241.472527684674,-0.38621275702240676
Georgia,Coweta County,146158,1402,1884.1261292754734,-0.2558884576696951
Georgia,Crawford County,12130,2094,1186.0057894223205,0.7655900322543494
Georgia,Crisp County,20128,724,1245.2772470077425,-0.4186033658450852
Georgia,Dade County,16251,1586,1231.3498910246026,0.2880173308662854
Georgia,Dawson County,26798,1293,1285.8192709200466,0.005584555498857416
Georgia,Decatur County,29367,940,1307.935804116342,-0.2813102928739871
Georgia,DeKalb County,764382,2464,3384.1576365599453,-0.27190152923706634
Georgia,Dodge County,19925,1147,1244.0059050664765,-0.07797865321330029
Georgia,Dooly County,11208,964,1175.8552208107978,-0.1801711784421176
Georgia,Dougherty County,85790,981,1567.9822966124948,-0.3743551811016138
Georgia,Douglas County,144237,3253,1881.1828412591772,0.7292311670366882
Georgia,Early County,10854,1434,1162.2399790225288,0.2338243614765582
Georgia,Echols County,3697,1214,1026.6064845622043,0.18253685151590443
Georgia,Effingham County,64769,1609,1486.004753949383,0.08276907979179082
Georgia,Elbert County,19637,1275,1243.5313055153338,0.025305912561344998
Georgia,Emanuel County,22768,1086,1263.0542980132116,-0.14017948261742869
Georgia,Evans County,10774,3839,1161.462227654412,2.3053162716732603
Georgia,Fannin County,25319,1162,1280.4165307215394,-0.09248281936410913
Georgia,Fayette County,119194,2587,1742.783014544042,0.48440739805857436
Georgia,Floyd County,98584,990,1653.499721379742,-0.40126993237476505
Georgia,Forsyth County,251283,4780,2244.4980339951594,1.1296521215889417
Georgia,Franklin County,23424,1336,1263.5166816453886,0.05736633271847384
Georgia,Fulton County,1066710,3222,3730.793842637974,-0.13637683133898806
Georgia,Gilmer County,31353,1456,1304.5704963977394,0.11607613695112465
Georgia,Glascock County,2884,788,988.4945430673705,-0.20282817388674837
Georgia,Glynn County,84499,1331,1569.9866908293081,-0.15222211259833618
Georgia,Gordon County,57544,1552,1474.6188011185777,0.05247539148607387
Georgia,Grady County,26236,817,1285.484779960704,-0.3644421056272833
Georgia,Greene County,18915,1004,1240.6944328945767,-0.19077576768226615
Georgia,Gwinnett County,957062,2169,3528.4533163825013,-0.3852830672494945
Georgia,Habersham County,46031,1651,1388.1794878994958,0.18932747126107397
Georgia,Hall County,203136,1232,2042.6147027220472,-0.39685149707470463
Georgia,Hancock County,8735,1835,1128.76715006444,0.6256674371638489
Georgia,Haralson County,29919,932,1306.0301907094788,-0.28638709378249
Georgia,Harris County,34668,1394,1321.0655643275134,0.05520879329680645
Georgia,Hart County,25828,934,1286.8593123177136,-0.2742019340732687
Georgia,Heard County,11412,767,1176.9501403639279,-0.348315639129085
Georgia,Henry County,240712,1920,2254.454036660438,-0.1483525639564027
Georgia,Houston County,163633,720,1918.2978844554557,-0.6246672605780487
Georgia,Irwin County,9666,1551,1137.7026967991244,0.3632735550013805
Georgia,Jackson County,75907,1085,1512.6035344195343,-0.2826937295129542
Georgia,Jasper County,14588,1198,1208.9817323149355,-0.009083455954216824
Georgia,Jeff Davis County,14779,791,1217.3856613560306,-0.35024698819032
Georgia,Jefferson County,15709,510,1228.0164027175404,-0.5846961010688498
Georgia,Jenkins County,8674,791,1128.322628917179,-0.29895937586654486
Georgia,Johnson County,9189,948,1135.5909327322818,-0.16519234816443076
Georgia,Jones County,28347,1286,1298.1869544795436,-0.009387672890634982
Georgia,Lamar County,18500,778,1237.1659309696518,-0.3711433684645453
Georgia,Lanier County,9877,1233,1143.2360087549375,0.07851746319889068
Georgia,Laurens County,49570,880,1397.9446976874092,-0.3705044259220227
Georgia,Lee County,33163,939,1308.310324214934,-0.2822803713916595
Georgia,Liberty County,65256,948,1486.6873766692447,-0.3623407214744185
Georgia,Lincoln County,7690,1277,1100.9060404209672,0.1599536682637308
Georgia,Long County,16168,774,1230.984643244396,-0.3712350480993512
Georgia,Lowndes County,118251,2904,1744.09376030487,0.6650480989579234
Georgia,Lumpkin County,33488,1224,1311.840106902229,-0.06695946132463822
Georgia,McDuffie County,21632,980,1257.276847990612,-0.22053762338323307
Georgia,McIntosh County,10975,1609,1162.4098659369445,0.3841933444904889
Georgia,Macon County,12082,1159,1185.0781782698275,-0.022005449723072893
Georgia,Madison County,30120,1372,1306.020390089592,0.05051958637941471
Georgia,Marion County,7498,927,1099.9351970552077,-0.15722307779421643
Georgia,Meriwether County,20613,816,1251.057933208422,-0.34775202783190595
Georgia,Miller County,6000,763,1073.05849388534,-0.2889483617642105
Georgia,Mitchell County,21755,866,1257.2689266352243,-0.31120543771201026
Georgia,Monroe County,27957,724,1294.2141299662449,-0.44058716155503336
Georgia,Montgomery County,8610,1471,1113.8261123327081,0.320672934233204
Georgia,Morgan County,20097,743,1245.7028678222498,-0.4035495789626623
Georgia,Murray County,39973,1676,1354.847042764906,0.23704001049424778
Georgia,Muscogee County,206922,1379,2067.052871102656,-0.332866604779015
Georgia,Newton County,112483,1068,1733.5577190437782,-0.3839259066671841
Georgia,Oconee County,41799,1020,1369.9090296690065,-0.25542501150864777
Georgia,Oglethorpe County,14825,1193,1217.468927217375,-0.02009819443466272
Georgia,Paulding County,168661,1308,1923.0571393225396,-0.31983300274645704
Georgia,Peach County,27981,745,1294.4558375187419,-0.42446858486262307
Georgia,Pickens County,33216,1078,1308.4028190386443,-0.17609471310061375
Georgia,Pierce County,19716,904,1242.1840202748028,-0.2722495336882436
Georgia,Pike County,18889,761,1240.6944328945767,-0.38663382391056234
Georgia,Polk County,42853,805,1375.688726852217,-0.4148385573806647
Georgia,Pulaski County,9855,624,1139.8597700910138,-0.4525642395904754
Georgia,Putnam County,22047,1092,1256.4985527941506,-0.1309182190686534
Georgia,Quitman County,2235,768,943.4137850272839,-0.18593515147991066
Georgia,Rabun County,16883,3104,1236.8074671616966,1.5096873057560478
Georgia,Randolph County,6425,1162,1091.474391193107,0.06461499177255119
Georgia,Richmond County,206607,734,2063.9673067012277,-0.6443742119282264
Georgia,Rockdale County,93570,1188,1633.95148659577,-0.2729282296654232
Georgia,Schley County,4547,812,1045.5583153709556,-0.22338143357225465
Georgia,Screven County,14067,1053,1198.8087833549323,-0.12162805726771404
Georgia,Seminole County,9147,837,1133.3304772939987,-0.2614687271108542
Georgia,Spalding County,67306,810,1494.7392831790016,-0.45809947653392946
Georgia,Stephens County,26784,1105,1285.6930589387912,-0.1405413661390806
Georgia,Stewart County,5314,1608,1057.329904691705,0.5208119933663077
Georgia,Sumter County,29616,1629,1306.525941401064,0.2468179531537875
Georgia,Talbot County,5733,633,1075.1356434592371,-0.41123708078049626
Georgia,Taliaferro County,1559,973,946.4474028201536,0.02805501615908816
Georgia,Tattnall County,22842,1061,1263.4092206021267,-0.16020875683150443
Georgia,Taylor County,7816,1275,1101.7799380699514,0.1572183844929031
Georgia,Telfair County,12477,1318,1198.0384922727847,0.10013159719070278
Georgia,Terrell County,9185,1110,1135.72687110803,-0.022652339891307324
Georgia,Thomas County,45798,994,1388.989019268203,-0.284371592423607
Georgia,Tift County,41344,1140,1367.075531011337,-0.16610313465515017
Georgia,Toombs County,27030,967,1288.9653961874399,-0.24978591135166522
Georgia,Towns County,12493,1202,1198.0384922727847,0.0033066614743738486
Georgia,Treutlen County,6406,738,1091.474391193107,-0.32385037527698557
Georgia,Troup County,69426,1799,1517.772404403175,0.1852897013945978
Georgia,Turner County,9006,477,1127.1470871126876,-0.5768076718169157
Georgia,Twiggs County,8022,979,1094.1231309086677,-0.10521953851122597
Georgia,Union County,24632,1469,1276.783364036873,0.1505475724208886
Georgia,Upson County,27700,812,1294.6073835904328,-0.37278281408528746
Georgia,Walker County,67654,1231,1497.1339039221957,-0.1777622584225615
Georgia,Walton County,96673,1534,1647.0498263643474,-0.06863776951659711
Georgia,Ware County,36251,1241,1339.2529295396973,-0.07336398328691128
Georgia,Warren County,5215,754,1050.6966445644414,-0.28238088138887585
Georgia,Washington County,19988,916,1244.3201118666334,-0.2638550231050375
Georgia,Wayne County,30144,2437,1305.432234330702,0.8668146349622319
Georgia,Webster County,2348,954,946.9108215834019,0.007486637870231255
Georgia,Wheeler County,7471,808,1100.719170034619,-0.26593447084728494
Georgia,White County,28003,851,1294.4558375187419,-0.3425808935813318
Georgia,Whitfield County,102864,1049,1674.080836097036,-0.37338748680401473
Georgia,Wilcox County,8766,825,1128.3144056066876,-0.2688208216606056
Georgia,Wilkes County,9565,1451,1139.03524705687,0.2738850740125991
Georgia,Wilkinson County,8877,1328,1125.9241646545308,0.17947552924887478
Georgia,Worth County,20784,850,1251.6355264404854,-0.3208885637679948
Hawaii,Hawaii County,200629,926,2040.557347016705,-0.5462024131035513
Hawaii,Honolulu County,1016508,3087,3703.0812191215555,-0.16636989108969696
Hawaii,Kalawao County,82,999,1187.9315068493152,-0.15904242438220004
Hawaii,Kauai County,73298,756,1517.6195719290984,-0.50185144288893
Hawaii,Maui County,164754,863,1919.3722671237565,-0.550373830662233
Idaho,Ada County,494967,1318,2913.794014007894,-0.5476687804066478
Idaho,Adams County,4379,811,1035.6779839884791,-0.21693807096606046
Idaho,Bannock County,87018,993,1568.504560621512,-0.3669129023083435
Idaho,Bear Lake County,6372,965,1093.1561093636537,-0.11723495689765277
Idaho,Benewah County,9530,794,1139.9428316825927,-0.3034738427820716
Idaho,Bingham County,47992,824,1400.2036860263702,-0.41151419024011804
Idaho,Blaine County,24272,1558,1273.442781593261,0.22345504840878416
Idaho,Boise County,7610,1510,1101.2291647219622,0.3711950685407465
Idaho,Bonner County,47110,1030,1391.4644839979703,-0.2597726985883296
Idaho,Bonneville County,123964,1571,1764.5063613842187,-0.10966600382920526
Idaho,Boundary County,12056,1178,1184.7664449769395,-0.00571120578712137
Idaho,Butte County,2574,1119,952.0921493845457,0.17530640361161198
Idaho,Camas County,1077,1412,921.7174131642904,0.5319228863785388
Idaho,Canyon County,231105,1119,2217.959463505974,-0.49548221308284246
Idaho,Caribou County,7027,1203,1106.9849390998465,0.08673565240935334
Idaho,Cassia County,24655,1687,1276.783364036873,0.3212891454554384
Idaho,Clark County,790,1256,974.1976255408149,0.2892661273966313
Idaho,Clearwater County,8734,1157,1128.76715006444,0.025012111606851878
Idaho,Custer County,4275,985,1036.2255314486813,-0.04943473200961004
Idaho,Elmore County,28666,1172,1297.774958110849,-0.09691584609856983
Idaho,Franklin County,14194,1158,1200.4791614868648,-0.03538517189607174
Idaho,Fremont County,13388,1259,1194.2629631623095,0.054206685491001265
Idaho,Gem County,19123,1124,1245.7961263016364,-0.09776569675425904
Idaho,Gooding County,15598,1347,1217.0743242273472,0.10675245807616174
Idaho,Idaho County,16541,1645,1237.1275323919526,0.3296931455558482
Idaho,Jefferson County,30891,1333,1305.3471864145272,0.021184259538972464
Idaho,Jerome County,24237,1093,1268.91562440248,-0.13863461133226804
Idaho,Kootenai County,171362,1525,1950.1049616831556,-0.2179908107696127
Idaho,Latah County,39517,1842,1350.9794121440211,0.3634552706297153
Idaho,Lemhi County,7974,1824,1095.675405389608,0.664726607011325
Idaho,Lewis County,3533,1389,1023.5123211227444,0.3570916258988783
Idaho,Lincoln County,5127,801,1053.6312456053454,-0.23977197587776597
Idaho,Madison County,52913,1221,1433.6879397054713,-0.14835023286110974
Idaho,Minidoka County,21613,884,1258.0974413321564,-0.29735172256294984
Idaho,Nez Perce County,42090,1072,1374.0778033076099,-0.219840392283802
Idaho,Oneida County,4564,1525,1047.467087887087,0.45589299905945035
Idaho,Owyhee County,11913,1611,1184.154489981739,0.36046437659062824
Idaho,Payette County,25386,892,1281.0907926165899,-0.30371835849501616
Idaho,Power County,7878,760,1099.1416168724043,-0.3085513383047292
Idaho,Shoshone County,13169,1405,1190.7905978064364,0.17988838893098438
Idaho,Teton County,11630,993,1176.4352686818127,-0.15592465949048823
Idaho,Twin Falls County,90046,927,1608.9116972550469,-0.42383413484932186
Idaho,Valley County,11746,1332,1178.539047630806,0.13021287048375155
Idaho,Washington County,10500,784,1157.9680238152025,-0.322951943511424
Illinois,Adams County,65737,850,1485.8202672862415,-0.427925423609632
Illinois,Alexander County,5240,1382,1049.8040023059903,0.3164362080581813
Illinois,Bond County,16725,1248,1236.27738658473,0.00948218704190181
Illinois,Boone County,53448,1083,1455.4595650640972,-0.2559051271532194
Illinois,Brown County,6244,773,1083.1194715096547,-0.28632065036870713
Illinois,Bureau County,33244,933,1311.3327813549936,-0.2885101224755963
Illinois,Calhoun County,4437,2706,1034.2339594630969,1.6164292665508384
Illinois,Carroll County,15702,882,1228.0164027175404,-0.28176855126024614
Illinois,Cass County,13042,682,1191.8275353771503,-0.42776955578209297
Illinois,Champaign County,205865,1525,2066.9644133310067,-0.26220306931051923
Illinois,Christian County,34032,701,1321.188690862347,-0.46941719615957844
Illinois,Clark County,15455,926,1216.645648516174,-0.23889096128412304
Illinois,Clay County,13288,936,1190.1283839430428,-0.21353022696684534
Illinois,Clinton County,36899,882,1345.5374730344963,-0.34449986144875827
Illinois,Coles County,46863,1183,1391.3709124297334,-0.1497594283222853
Illinois,Cook County,5275541,3884,4653.5964698364405,-0.16537670913771546
Illinois,Crawford County,18679,718,1238.962027724251,-0.4204826427821714
Illinois,Cumberland County,10450,629,1160.2178920562878,-0.45786045508641054
Illinois,DeKalb County,100420,1135,1660.069269239214,-0.3162935902547282
Illinois,DeWitt County,15516,578,1216.644312447246,-0.5249227780982519
Illinois,Douglas County,19740,526,1242.2550415962835,-0.5765764819725778
Illinois,DuPage County,932877,3247,3510.6728750360453,-0.07510607921090856
