state,county,population,Discourse,expected Discourse,relative Discourse
Georgia,Butts County,25434,4286,2868.3924348907112,0.4942167424044615
Georgia,Calhoun County,5573,1504,2049.7597896083957,-0.26625548631367313
Georgia,Camden County,54768,2822,3275.773099188518,-0.13852397142553236
Georgia,Candler County,10981,1885,2413.2301944220353,-0.21888926951228768
Georgia,Carroll County,119148,3656,3829.8876789348997,-0.045402814263017295
Georgia,Catoosa County,67872,4068,3452.088483582375,0.1784170710996574
Georgia,Charlton County,12518,2041,2456.400865217378,-0.16910955825633014
Georgia,Chatham County,295291,6623,4459.585258480384,0.4851156814202954
Georgia,Chattahoochee County,9565,1938,2359.44435304483,-0.17862017067745722
Georgia,Chattooga County,24965,1083,2846.188008535271,-0.619491053734942
Georgia,Cherokee County,266620,4223,4390.38362366733,-0.038125056490510616
Georgia,Clarke County,128671,3562,3870.4908959888603,-0.07970329973093629
Georgia,Clay County,2848,3266,1620.3070747345603,1.0156673083310694
Georgia,Clayton County,297595,5921,4460.687531771616,0.32737385387951706
Georgia,Clinch County,6749,1030,2221.8614880941877,-0.5364247476635066
Georgia,Cobb County,766149,4836,4904.868523886689,-0.01404085013722586
Georgia,Coffee County,43092,3459,3160.4532919493486,0.09446325589153372
Georgia,Colquitt County,45898,2293,3201.493044709623,-0.28377167528471825
Georgia,Columbia County,156010,4998,4074.462890748396,0.22666474919887386
Georgia,Cook County,17229,4225,2663.9079573000013,0.5860157586984501
Georgia,Coweta County,146158,2595,4031.4897645450005,-0.3563173537430833
Georgia,Crawford County,12130,3026,2425.48285629091,0.24758663709023737
Georgia,Crisp County,20128,3225,2726.29931459451,0.1829222062067176
Georgia,Dade County,16251,1896,2606.1759926893474,-0.2724973273798395
Georgia,Dawson County,26798,3490,2897.316609933403,0.20456286621717198
Georgia,Decatur County,29367,3128,2932.3653387400013,0.0667156505621705
Georgia,DeKalb County,764382,5711,4903.834922007967,0.16459874584471612
Georgia,Dodge County,19925,2213,2722.9365343262475,-0.1872744839616411
Georgia,Dooly County,11208,2088,2421.5738326534524,-0.13775084127331239
Georgia,Dougherty County,85790,2899,3626.804180583062,-0.20067369076045816
Georgia,Douglas County,144237,4155,4026.7007409373964,0.03186212915160319
Georgia,Early County,10854,1272,2412.915236114366,-0.47283684857145547
Georgia,Echols County,3697,1134,1787.7029221315518,-0.36566641696379554
Georgia,Effingham County,64769,5849,3401.700370696518,0.7194342130733823
Georgia,Elbert County,19637,2995,2717.7924381293583,0.10199732620547071
Georgia,Emanuel County,22768,2073,2777.260181401779,-0.25358091622741463
Georgia,Evans County,10774,3276,2403.022755911876,0.3632829701426838
Georgia,Fannin County,25319,2523,2861.251180654792,-0.11821792610929868
Georgia,Fayette County,119194,3372,3829.8876789348997,-0.11955642497125119
Georgia,Floyd County,98584,3699,3713.3825658181263,-0.003873171041012186
Georgia,Forsyth County,251283,5321,4349.2652157430275,0.22342504677332292
Georgia,Franklin County,23424,3257,2801.382645641235,0.16264017165512018
Georgia,Fulton County,1066710,5424,4923.782413787965,0.10159213876130796
Georgia,Gilmer County,31353,2094,2966.0723775094966,-0.29401587908712606
Georgia,Glascock County,2884,449,1628.924141166965,-0.7243579435943928
Georgia,Glynn County,84499,4925,3596.3893142842826,0.36942904941872906
Georgia,Gordon County,57544,4448,3298.7285105028873,0.34839832554813904
Georgia,Grady County,26236,3737,2877.433987567181,0.2987265793574528
Georgia,Greene County,18915,1940,2695.805965330792,-0.2803636370906427
Georgia,Gwinnett County,957062,6473,4943.065418560682,0.3095112954998689
Georgia,Habersham County,46031,4164,3211.8422865537505,0.29645220048083304
Georgia,Hall County,203136,4953,4177.257632755,0.1857061343696391
Georgia,Hancock County,8735,2780,2325.11414501545,0.1956402252163527
Georgia,Haralson County,29919,3588,2942.811093667675,0.2192423794108426
Georgia,Harris County,34668,2856,3017.117920752078,-0.0534012673630987
Georgia,Hart County,25828,2064,2871.857209830271,-0.2813013150740932
Georgia,Heard County,11412,2606,2433.4701983318973,0.07089867046096103
Georgia,Henry County,240712,4784,4284.398876020448,0.11660938638925344
Georgia,Houston County,163633,3932,4089.1826197093988,-0.03843864026805657
Georgia,Irwin County,9666,2005,2365.021329473691,-0.15222751904474774
Georgia,Jackson County,75907,4367,3511.450500741618,0.24364561000580537
Georgia,Jasper County,14588,2261,2554.4155300577495,-0.1148660140079543
Georgia,Jeff Davis County,14779,1081,2554.062033882889,-0.5767526451358045
Georgia,Jefferson County,15709,3789,2582.6091329074625,0.467120963726478
Georgia,Jenkins County,8674,1153,2329.1198566650264,-0.504963217457201
Georgia,Johnson County,9189,4415,2360.49433031057,0.8703709402339971
Georgia,Jones County,28347,4083,2927.0911909094775,0.39490017006657374
Georgia,Lamar County,18500,3282,2689.0919559188274,0.2204863402964529
Georgia,Lanier County,9877,3246,2378.9105039265005,0.364490170875419
Georgia,Laurens County,49570,2908,3237.209729571429,-0.10169552085678818
Georgia,Lee County,33163,4916,2988.5583624546484,0.644940270118148
Georgia,Liberty County,65256,3264,3402.7681172358293,-0.040780950230765306
Georgia,Lincoln County,7690,2815,2312.7447051341364,0.21716849842997837
Georgia,Long County,16168,5892,2606.402085094458,1.2605875101525132
Georgia,Lowndes County,118251,4149,3815.3830854191087,0.08743995219139165
Georgia,Lumpkin County,33488,3367,2995.3948056247677,0.12405883647705811
Georgia,McDuffie County,21632,1602,2750.6526727288715,-0.41759277138735024
Georgia,McIntosh County,10975,2389,2413.2301944220353,-0.010040564915042596
Georgia,Macon County,12082,5642,2425.723109342229,1.3259043780680775
Georgia,Madison County,30120,3150,2942.4699644525713,0.07052919419894178
Georgia,Marion County,7498,3393,2296.162366192258,0.4776829591657472
Georgia,Meriwether County,20613,2191,2730.2776957519386,-0.19751752599781525
Georgia,Miller County,6000,3776,2104.614465571457,0.7941528302546941
Georgia,Mitchell County,21755,3640,2760.9897212869555,0.31836782003785197
Georgia,Monroe County,27957,3715,2918.3234009600596,0.27299119719831344
Georgia,Montgomery County,8610,4122,2330.8382451504694,0.7684624870800078
Georgia,Morgan County,20097,3516,2725.873941329768,0.2898615547440845
Georgia,Murray County,39973,3344,3122.7993738253235,0.07083408176290018
Georgia,Muscogee County,206922,2746,4201.121207659425,-0.3463649668108762
Georgia,Newton County,112483,4621,3785.9812891515016,0.22055542462430902
Georgia,Oconee County,41799,4705,3157.7107701596915,0.4900034684817125
Georgia,Oglethorpe County,14825,2200,2554.2476281496365,-0.13868961812690914
Georgia,Paulding County,168661,4509,4091.687961116634,0.10199019154175192
Georgia,Peach County,27981,2694,2919.0792471844,-0.07710624759553908
Georgia,Pickens County,33216,3511,2988.5683756551325,0.17480999551510806
Georgia,Pierce County,19716,2419,2719.084617507452,-0.11036236812024466
Georgia,Pike County,18889,2711,2695.805965330792,0.005636175179003924
Georgia,Polk County,42853,3713,3153.916126603215,0.17726656352111722
Georgia,Pulaski County,9855,1882,2378.807257369364,-0.2088472093862556
Georgia,Putnam County,22047,2922,2773.1928296639126,0.0536591501118664
Georgia,Quitman County,2235,1846,1507.0197177268788,0.22493420509747808
Georgia,Rabun County,16883,3071,2640.4355795706488,0.16306567892081036
Georgia,Randolph County,6425,1771,2214.8462652426433,-0.2003959697825883
Georgia,Richmond County,206607,4782,4184.945489288967,0.14266721328608606
Georgia,Rockdale County,93570,4604,3689.0780594182265,0.24800828983435988
Georgia,Schley County,4547,1128,1924.9697602092385,-0.41401676882581795
Georgia,Screven County,14067,1555,2538.167799136418,-0.3873533497158579
Georgia,Seminole County,9147,2076,2358.631300052312,-0.1198285209078856
Georgia,Spalding County,67306,2270,3446.68188260153,-0.3413955574320016
Georgia,Stephens County,26784,3213,2897.122984382483,0.10903127596595474
Georgia,Stewart County,5314,2797,2023.2955325403534,0.38239814946273326
Georgia,Sumter County,29616,2398,2940.574762824648,-0.18451316718214072
Georgia,Talbot County,5733,770,2065.2115227929526,-0.6271568352675726
Georgia,Taliaferro County,1559,1603,1267.9005496141217,0.2642947433754673
Georgia,Tattnall County,22842,1901,2780.3789333807345,-0.3162802461287084
Georgia,Taylor County,7816,2293,2317.4362495270816,-0.010544518552373683
Georgia,Telfair County,12477,2481,2456.527919316097,0.009962060879290259
Georgia,Terrell County,9185,1813,2357.0284588615764,-0.23081115411068784
Georgia,Thomas County,45798,4073,3201.2273453440553,0.27232450576303885
Georgia,Tift County,41344,2361,3151.0138867069268,-0.2507173611768996
Georgia,Toombs County,27030,1015,2893.6982616808987,-0.6492377890808821
Georgia,Towns County,12493,2588,2456.527919316097,0.05351947342023507
Georgia,Treutlen County,6406,862,2214.8462652426433,-0.6108082021189108
Georgia,Troup County,69426,2974,3439.4170964159603,-0.1353185971253523
Georgia,Turner County,9006,1771,2338.266949296633,-0.24260144867859113
Georgia,Twiggs County,8022,2190,2320.9280118732145,-0.05641192281855517
Georgia,Union County,24632,4691,2838.818279039293,0.6524481452851285
Georgia,Upson County,27700,2716,2906.3975115165454,-0.06550979718434895
Georgia,Walker County,67654,3544,3450.408194750275,0.027124850153127676
Georgia,Walton County,96673,4416,3706.599124660136,0.1913886156774264
Georgia,Ware County,36251,1780,3040.2871276790283,-0.4145289818863715
Georgia,Warren County,5215,2302,2008.049177809708,0.14638626655096199
Georgia,Washington County,19988,3918,2726.370802683133,0.437075248951513
Georgia,Wayne County,30144,2260,2943.289593114128,-0.23215166958517933
Georgia,Webster County,2348,975,1503.6192831759197,-0.3515645809352609
Georgia,Wheeler County,7471,1407,2293.111274749998,-0.3864231467993652
Georgia,White County,28003,3827,2919.0792471844,0.3110298405537758
Georgia,Whitfield County,102864,3350,3728.129349689014,-0.10142602743130573
Georgia,Wilcox County,8766,1029,2325.7197676277556,-0.5575563254340034
Georgia,Wilkes County,9565,2381,2359.44435304483,0.009135899699161166
Georgia,Wilkinson County,8877,1659,2332.2115757835363,-0.28865802004149743
Georgia,Worth County,20784,2642,2733.353417562622,-0.03342173645590378
Hawaii,Hawaii County,200629,8083,4175.6320737362075,0.9357548407677637
Hawaii,Honolulu County,1016508,4232,4954.96366505552,-0.14590695591859995
Hawaii,Kalawao County,82,300,1324.876712328767,-0.7735638363869474
Hawaii,Kauai County,73298,2783,3484.5670942440534,-0.20133551034300065
Hawaii,Maui County,164754,4448,4092.5144577569586,0.08686237908561412
Idaho,Ada County,494967,7090,4709.05426489486,0.505610171633539
Idaho,Adams County,4379,2473,1868.9713176394862,0.32318777536051385
Idaho,Bannock County,87018,4634,3641.515809955832,0.2725469946692901
Idaho,Bear Lake County,6372,1634,2210.407106157602,-0.26076965847236294
Idaho,Benewah County,9530,1675,2355.9616350764154,-0.2890376587368871
Idaho,Bingham County,47992,2276,3215.3402924211346,-0.2921433524890817
Idaho,Blaine County,24272,1917,2822.7508573644413,-0.32087523948540286
Idaho,Boise County,7610,5676,2304.3216467030043,1.463197795377721
Idaho,Bonner County,47110,4956,3204.8090619445798,0.5464259817690515
Idaho,Bonneville County,123964,5770,3852.12850992696,0.4978731849497422
Idaho,Boundary County,12056,3097,2429.0327970111566,0.27499307700198805
Idaho,Butte County,2574,2660,1512.4870224677102,0.7586927758626687
Idaho,Camas County,1077,960,1182.4617241998885,-0.18813439762747247
Idaho,Canyon County,231105,5355,4282.822558169965,0.2503436524085584
Idaho,Caribou County,7027,2078,2224.4520808103025,-0.065837372750666
Idaho,Cassia County,24655,3880,2838.818279039293,0.36676589292396045
Idaho,Clark County,790,1549,1042.084548244445,0.48644368886337847
Idaho,Clearwater County,8734,1325,2325.11414501545,-0.43013550416846497
Idaho,Custer County,4275,2532,1851.2952293633005,0.3676910953153637
Idaho,Elmore County,28666,4222,2930.3581887905593,0.4407794979297522
Idaho,Franklin County,14194,3616,2538.7906290577425,0.42430019971440397
Idaho,Fremont County,13388,2334,2503.3874292798555,-0.06766328986823379
Idaho,Gem County,19123,2080,2695.7372662121797,-0.22841145312256683
Idaho,Gooding County,15598,1498,2581.8672237614087,-0.419799753367011
Idaho,Idaho County,16541,11025,2620.3148211748107,3.207509689639878
Idaho,Jefferson County,30891,4183,2957.829025493496,0.4142129122227042
Idaho,Jerome County,24237,1773,2823.8936302783645,-0.37214348975842015
Idaho,Kootenai County,171362,3487,4073.5096885722646,-0.1439814149006804
Idaho,Latah County,39517,2182,3114.9141602445316,-0.2994991554346058
Idaho,Lemhi County,7974,2491,2317.280998162228,0.07496673988849158
Idaho,Lewis County,3533,1456,1764.0488781273173,-0.17462604463337572
Idaho,Lincoln County,5127,2302,2006.9734632130599,0.14700071634959141
Idaho,Madison County,52913,5061,3266.2889082062256,0.5494648949407817
Idaho,Minidoka County,21613,1237,2753.118186280033,-0.5506912830097521
Idaho,Nez Perce County,42090,2659,3151.6063019388876,-0.1563032481677147
Idaho,Oneida County,4564,1537,1928.0477341813105,-0.20282056675705568
Idaho,Owyhee County,11913,2721,2423.8279226736963,0.12260444503770573
Idaho,Payette County,25386,1852,2868.4312527775523,-0.35435091979050365
Idaho,Power County,7878,3004,2322.1182871284823,0.29364641614132786
Idaho,Shoshone County,13169,2438,2489.382864686125,-0.02064080435959915
Idaho,Teton County,11630,3558,2434.007623110893,0.4617867118479022
Idaho,Twin Falls County,90046,5781,3664.509539973889,0.5775644562904295
Idaho,Valley County,11746,4637,2430.823753848025,0.9075837944481043
Idaho,Washington County,10500,3820,2392.8473015278614,0.5964244762132898
Illinois,Adams County,65737,3311,3414.1673275383596,-0.03021741983944999
Illinois,Alexander County,5240,1422,2022.9321457310416,-0.2970599616992484
Illinois,Bond County,16725,2065,2629.2162000216485,-0.2145948286858277
Illinois,Boone County,53448,2048,3268.5012729550413,-0.3734131245577243
Illinois,Brown County,6244,2695,2180.788347550823,0.23579163609649353
Illinois,Bureau County,33244,2050,2994.3991300680036,-0.3153885267280839
Illinois,Calhoun County,4437,2573,1875.126952548324,0.3721737594903944
Illinois,Carroll County,15702,2264,2582.6091329074625,-0.12336715178760987
Illinois,Cass County,13042,1719,2482.218474767248,-0.30747433496514176
Illinois,Champaign County,205865,4754,4185.744053303824,0.1357598408931977
Illinois,Christian County,34032,3838,3000.59943876112,0.2790777570713084
Illinois,Clark County,15455,2473,2569.892788200958,-0.03770304685308967
Illinois,Clay County,13288,2246,2498.976031730387,-0.10123187598370714
Illinois,Clinton County,36899,3934,3057.089473895964,0.2868449005473492
Illinois,Coles County,46863,2172,3204.5650933356997,-0.3222169196946724
Illinois,Cook County,5275541,5660,5453.177141212127,0.03792703839103612
Illinois,Crawford County,18679,2061,2698.6210148263463,-0.23627660620858854
Illinois,Cumberland County,10450,2168,2386.2744877841164,-0.09147082152598679
Illinois,DeKalb County,100420,3650,3714.090194910957,-0.017255960826900053
Illinois,DeWitt County,15516,1892,2581.103933988129,-0.2669803121501493
Illinois,Douglas County,19740,1549,2719.0291283388906,-0.4303113622963226
Illinois,DuPage County,932877,4885,4949.841674758786,-0.013099747228166859
Illinois,Edgar County,16866,1793,2638.4538008517416,-0.32043532487808335
Illinois,Edwards County,6245,1454,2180.788347550823,-0.333268631211762
Illinois,Effingham County,34668,3566,3017.117920752078,0.18192264726302174
Illinois,Fayette County,21488,2934,2749.1721544053057,0.06723036434750874
Illinois,Ford County,13534,4024,2514.216660962352,0.6004985021695614
Illinois,Franklin County,37804,5246,3082.3804600320614,0.7019313702583729
